Time slot,Consumption (kWh),Wind Generation (kWh per MW),Solar Generation (kWh per MWp),,Grid Tariff: $0.30 per kWh from 7am to 10 am and 5pm to 10pm and $0.20 per kWh for 10 am to 5pm and $0.00 per kWh for the remainder of the day.  ,,,,,
1/30/2025 10:30,10,22,139,,,,,,,
1/30/2025 10:45,10,19,139,,,,,,,
1/30/2025 11:00,10,19,167,,,,,,,
1/30/2025 11:15,10,22,167,,,,,,,
1/30/2025 11:30,10,27,167,,,,,,,
1/30/2025 11:45,10,27,167,,,,,,,
1/30/2025 12:00,10,27,167,,,,,,,
1/30/2025 12:15,10,24,167,,,,,,,
1/30/2025 12:30,10,19,167,,,,,,,
1/30/2025 12:45,10,17,167,,,,,,,
1/30/2025 13:00,10,13,151,,,,,,,
1/30/2025 13:15,10,17,151,,,,,,,
1/30/2025 13:30,10,13,151,,,,,,,
1/30/2025 13:45,10,13,151,,,,,,,
1/30/2025 14:00,10,17,128,,,,,,,
1/30/2025 14:15,10,15,128,,,,,,,
1/30/2025 14:30,10,15,128,,,,,,,
1/30/2025 14:45,10,11,128,,,,,,,
1/30/2025 15:00,10,4,93,,,,,,,
1/30/2025 15:15,10,7,93,,,,,,,
1/30/2025 15:30,10,7,93,,,,,,,
1/30/2025 15:45,10,13,93,,,,,,,
1/30/2025 16:00,10,9,42,,,,,,,
1/30/2025 16:15,10,11,42,,,,,,,
1/30/2025 16:30,10,7,42,,,,,,,
1/30/2025 16:45,10,6,42,,,,,,,
1/30/2025 17:00,10,3,12,,,,,,,
1/30/2025 17:15,10,4,12,,,,,,,
1/30/2025 17:30,10,7,12,,,,,,,
1/30/2025 17:45,10,15,12,,,,,,,
1/30/2025 18:00,10,24,0,,,,,,,
1/30/2025 18:15,10,22,0,,,,,,,
1/30/2025 18:30,10,27,0,,,,,,,
1/30/2025 18:45,10,36,0,,,,,,,
1/30/2025 19:00,10,36,0,,,,,,,
1/30/2025 19:15,10,36,0,,,,,,,
1/30/2025 19:30,10,43,0,,,,,,,
1/30/2025 19:45,10,43,0,,,,,,,
1/30/2025 20:00,10,36,0,,,,,,,
1/30/2025 20:15,10,36,0,,,,,,,
1/30/2025 20:30,10,36,0,,,,,,,
1/30/2025 20:45,10,36,0,,,,,,,
1/30/2025 21:00,10,36,0,,,,,,,
1/30/2025 21:15,10,36,0,,,,,,,
1/30/2025 21:30,10,36,0,,,,,,,
1/30/2025 21:45,10,33,0,,,,,,,
1/30/2025 22:00,10,27,0,,,,,,,
1/30/2025 22:15,10,27,0,,,,,,,
1/30/2025 22:30,10,27,0,,,,,,,
1/30/2025 22:45,10,24,0,,,,,,,
1/30/2025 23:00,10,19,0,,,,,,,
1/30/2025 23:15,10,19,0,,,,,,,
1/30/2025 23:30,10,19,0,,,,,,,
1/30/2025 23:45,10,17,0,,,,,,,
1/31/2025 0:00,10,13,0,,,,,,,
1/31/2025 0:15,10,13,0,,,,,,,
1/31/2025 0:30,10,17,0,,,,,,,
1/31/2025 0:45,10,22,0,,,,,,,
1/31/2025 1:00,10,27,0,,,,,,,
1/31/2025 1:15,10,27,0,,,,,,,
1/31/2025 1:30,10,22,0,,,,,,,
1/31/2025 1:45,10,24,0,,,,,,,
1/31/2025 2:00,10,19,0,,,,,,,
1/31/2025 2:15,10,24,0,,,,,,,
1/31/2025 2:30,10,24,0,,,,,,,
1/31/2025 2:45,10,27,0,,,,,,,
1/31/2025 3:00,10,27,0,,,,,,,
1/31/2025 3:15,10,33,0,,,,,,,
1/31/2025 3:30,10,27,0,,,,,,,
1/31/2025 3:45,10,27,0,,,,,,,
1/31/2025 4:00,10,27,0,,,,,,,
1/31/2025 4:15,10,27,0,,,,,,,
1/31/2025 4:30,10,27,0,,,,,,,
1/31/2025 4:45,10,27,0,,,,,,,
1/31/2025 5:00,10,22,0,,,,,,,
1/31/2025 5:15,10,19,0,,,,,,,
1/31/2025 5:30,10,19,0,,,,,,,
1/31/2025 5:45,10,22,0,,,,,,,
1/31/2025 6:00,10,27,0,,,,,,,
1/31/2025 6:15,10,36,0,,,,,,,
1/31/2025 6:30,10,43,0,,,,,,,
1/31/2025 6:45,10,47,0,,,,,,,
1/31/2025 7:00,10,47,15,,,,,,,
1/31/2025 7:15,10,51,15,,,,,,,
1/31/2025 7:30,10,80,15,,,,,,,
1/31/2025 7:45,10,80,15,,,,,,,
1/31/2025 8:00,10,80,66,,,,,,,
1/31/2025 8:15,10,80,66,,,,,,,
1/31/2025 8:30,10,102,66,,,,,,,
1/31/2025 8:45,10,107,66,,,,,,,
1/31/2025 9:00,10,96,122,,,,,,,
1/31/2025 9:15,10,80,122,,,,,,,
1/31/2025 9:30,10,80,122,,,,,,,
1/31/2025 9:45,10,55,122,,,,,,,
1/31/2025 10:00,10,47,159,,,,,,,
1/31/2025 10:15,10,43,159,,,,,,,
1/31/2025 10:30,10,36,159,,,,,,,
1/31/2025 10:45,10,36,159,,,,,,,
1/31/2025 11:00,10,36,153,,,,,,,
1/31/2025 11:15,10,36,153,,,,,,,
1/31/2025 11:30,10,36,153,,,,,,,
1/31/2025 11:45,10,27,153,,,,,,,
1/31/2025 12:00,10,27,156,,,,,,,
1/31/2025 12:15,10,27,156,,,,,,,
1/31/2025 12:30,10,27,156,,,,,,,
1/31/2025 12:45,10,27,156,,,,,,,
1/31/2025 13:00,10,27,129,,,,,,,
1/31/2025 13:15,10,24,129,,,,,,,
1/31/2025 13:30,10,19,129,,,,,,,
1/31/2025 13:45,10,19,129,,,,,,,
1/31/2025 14:00,10,15,81,,,,,,,
1/31/2025 14:15,10,17,81,,,,,,,
1/31/2025 14:30,10,9,81,,,,,,,
1/31/2025 14:45,10,9,81,,,,,,,
1/31/2025 15:00,10,13,56,,,,,,,
1/31/2025 15:15,10,11,56,,,,,,,
1/31/2025 15:30,10,7,56,,,,,,,
1/31/2025 15:45,10,9,56,,,,,,,
1/31/2025 16:00,10,6,28,,,,,,,
1/31/2025 16:15,10,7,28,,,,,,,
1/31/2025 16:30,10,4,28,,,,,,,
1/31/2025 16:45,10,4,28,,,,,,,
1/31/2025 17:00,10,7,1,,,,,,,
1/31/2025 17:15,10,11,1,,,,,,,
1/31/2025 17:30,10,7,1,,,,,,,
1/31/2025 17:45,10,13,1,,,,,,,
1/31/2025 18:00,10,22,0,,,,,,,
1/31/2025 18:15,10,22,0,,,,,,,
1/31/2025 18:30,10,27,0,,,,,,,
1/31/2025 18:45,10,30,0,,,,,,,
1/31/2025 19:00,10,43,0,,,,,,,
1/31/2025 19:15,10,51,0,,,,,,,
1/31/2025 19:30,10,59,0,,,,,,,
1/31/2025 19:45,10,59,0,,,,,,,
1/31/2025 20:00,10,59,0,,,,,,,
1/31/2025 20:15,10,55,0,,,,,,,
1/31/2025 20:30,10,40,0,,,,,,,
1/31/2025 20:45,10,27,0,,,,,,,
1/31/2025 21:00,10,27,0,,,,,,,
1/31/2025 21:15,10,27,0,,,,,,,
1/31/2025 21:30,10,27,0,,,,,,,
1/31/2025 21:45,10,27,0,,,,,,,
1/31/2025 22:00,10,27,0,,,,,,,
1/31/2025 22:15,10,27,0,,,,,,,
1/31/2025 22:30,10,27,0,,,,,,,
1/31/2025 22:45,10,27,0,,,,,,,
1/31/2025 23:00,10,27,0,,,,,,,
1/31/2025 23:15,10,19,0,,,,,,,
1/31/2025 23:30,10,19,0,,,,,,,
1/31/2025 23:45,10,13,0,,,,,,,
2/1/2025 0:00,10,17,0,,,,,,,
2/1/2025 0:15,10,7,0,,,,,,,
2/1/2025 0:30,10,11,0,,,,,,,
2/1/2025 0:45,10,7,0,,,,,,,
2/1/2025 1:00,10,7,0,,,,,,,
2/1/2025 1:15,10,11,0,,,,,,,
2/1/2025 1:30,10,7,0,,,,,,,
2/1/2025 1:45,10,7,0,,,,,,,
2/1/2025 2:00,10,11,0,,,,,,,
2/1/2025 2:15,10,7,0,,,,,,,
2/1/2025 2:30,10,7,0,,,,,,,
2/1/2025 2:45,10,9,0,,,,,,,
2/1/2025 3:00,10,13,0,,,,,,,
2/1/2025 3:15,10,15,0,,,,,,,
2/1/2025 3:30,10,19,0,,,,,,,
2/1/2025 3:45,10,13,0,,,,,,,
2/1/2025 4:00,10,13,0,,,,,,,
2/1/2025 4:15,10,13,0,,,,,,,
2/1/2025 4:30,10,13,0,,,,,,,
2/1/2025 4:45,10,13,0,,,,,,,
2/1/2025 5:00,10,13,0,,,,,,,
2/1/2025 5:15,10,17,0,,,,,,,
2/1/2025 5:30,10,27,0,,,,,,,
2/1/2025 5:45,10,30,0,,,,,,,
2/1/2025 6:00,10,30,0,,,,,,,
2/1/2025 6:15,10,28,0,,,,,,,
2/1/2025 6:30,10,40,0,,,,,,,
2/1/2025 6:45,10,40,0,,,,,,,
2/1/2025 7:00,10,47,19,,,,,,,
2/1/2025 7:15,10,40,19,,,,,,,
2/1/2025 7:30,10,47,19,,,,,,,
2/1/2025 7:45,10,36,19,,,,,,,
2/1/2025 8:00,10,36,73,,,,,,,
2/1/2025 8:15,10,64,73,,,,,,,
2/1/2025 8:30,10,64,73,,,,,,,
2/1/2025 8:45,10,43,73,,,,,,,
2/1/2025 9:00,10,36,123,,,,,,,
2/1/2025 9:15,10,36,123,,,,,,,
2/1/2025 9:30,10,30,123,,,,,,,
2/1/2025 9:45,10,27,123,,,,,,,
2/1/2025 10:00,10,22,154,,,,,,,
2/1/2025 10:15,10,19,154,,,,,,,
2/1/2025 10:30,10,19,154,,,,,,,
2/1/2025 10:45,10,27,154,,,,,,,
2/1/2025 11:00,10,27,167,,,,,,,
2/1/2025 11:15,10,22,167,,,,,,,
2/1/2025 11:30,10,27,167,,,,,,,
2/1/2025 11:45,10,27,167,,,,,,,
2/1/2025 12:00,10,22,167,,,,,,,
2/1/2025 12:15,10,22,167,,,,,,,
2/1/2025 12:30,10,27,167,,,,,,,
2/1/2025 12:45,10,19,167,,,,,,,
2/1/2025 13:00,10,19,167,,,,,,,
2/1/2025 13:15,10,27,167,,,,,,,
2/1/2025 13:30,10,27,167,,,,,,,
2/1/2025 13:45,10,24,167,,,,,,,
2/1/2025 14:00,10,24,154,,,,,,,
2/1/2025 14:15,10,24,154,,,,,,,
2/1/2025 14:30,10,19,154,,,,,,,
2/1/2025 14:45,10,22,154,,,,,,,
2/1/2025 15:00,10,27,123,,,,,,,
2/1/2025 15:15,10,30,123,,,,,,,
2/1/2025 15:30,10,30,123,,,,,,,
2/1/2025 15:45,10,36,123,,,,,,,
2/1/2025 16:00,10,30,74,,,,,,,
2/1/2025 16:15,10,43,74,,,,,,,
2/1/2025 16:30,10,36,74,,,,,,,
2/1/2025 16:45,10,36,74,,,,,,,
2/1/2025 17:00,10,36,18,,,,,,,
2/1/2025 17:15,10,33,18,,,,,,,
2/1/2025 17:30,10,33,18,,,,,,,
2/1/2025 17:45,10,36,18,,,,,,,
2/1/2025 18:00,10,36,0,,,,,,,
2/1/2025 18:15,10,36,0,,,,,,,
2/1/2025 18:30,10,43,0,,,,,,,
2/1/2025 18:45,10,36,0,,,,,,,
2/1/2025 19:00,10,43,0,,,,,,,
2/1/2025 19:15,10,47,0,,,,,,,
2/1/2025 19:30,10,47,0,,,,,,,
2/1/2025 19:45,10,40,0,,,,,,,
2/1/2025 20:00,10,47,0,,,,,,,
2/1/2025 20:15,10,47,0,,,,,,,
2/1/2025 20:30,10,47,0,,,,,,,
2/1/2025 20:45,10,47,0,,,,,,,
2/1/2025 21:00,10,47,0,,,,,,,
2/1/2025 21:15,10,36,0,,,,,,,
2/1/2025 21:30,10,36,0,,,,,,,
2/1/2025 21:45,10,36,0,,,,,,,
2/1/2025 22:00,10,43,0,,,,,,,
2/1/2025 22:15,10,43,0,,,,,,,
2/1/2025 22:30,10,43,0,,,,,,,
2/1/2025 22:45,10,36,0,,,,,,,
2/1/2025 23:00,10,36,0,,,,,,,
2/1/2025 23:15,10,36,0,,,,,,,
2/1/2025 23:30,10,36,0,,,,,,,
2/1/2025 23:45,10,36,0,,,,,,,
2/2/2025 0:00,10,44,0,,,,,,,
2/2/2025 0:15,10,40,0,,,,,,,
2/2/2025 0:30,10,40,0,,,,,,,
2/2/2025 0:45,10,36,0,,,,,,,
2/2/2025 1:00,10,30,0,,,,,,,
2/2/2025 1:15,10,40,0,,,,,,,
2/2/2025 1:30,10,40,0,,,,,,,
2/2/2025 1:45,10,36,0,,,,,,,
2/2/2025 2:00,10,30,0,,,,,,,
2/2/2025 2:15,10,27,0,,,,,,,
2/2/2025 2:30,10,27,0,,,,,,,
2/2/2025 2:45,10,19,0,,,,,,,
2/2/2025 3:00,10,19,0,,,,,,,
2/2/2025 3:15,10,22,0,,,,,,,
2/2/2025 3:30,10,27,0,,,,,,,
2/2/2025 3:45,10,36,0,,,,,,,
2/2/2025 4:00,10,36,0,,,,,,,
2/2/2025 4:15,10,36,0,,,,,,,
2/2/2025 4:30,10,30,0,,,,,,,
2/2/2025 4:45,10,40,0,,,,,,,
2/2/2025 5:00,10,47,0,,,,,,,
2/2/2025 5:15,10,59,0,,,,,,,
2/2/2025 5:30,10,59,0,,,,,,,
2/2/2025 5:45,10,59,0,,,,,,,
2/2/2025 6:00,10,51,0,,,,,,,
2/2/2025 6:15,10,51,0,,,,,,,
2/2/2025 6:30,10,59,0,,,,,,,
2/2/2025 6:45,10,59,0,,,,,,,
2/2/2025 7:00,10,51,19,,,,,,,
2/2/2025 7:15,10,47,19,,,,,,,
2/2/2025 7:30,10,47,19,,,,,,,
2/2/2025 7:45,10,59,19,,,,,,,
2/2/2025 8:00,10,69,72,,,,,,,
2/2/2025 8:15,10,74,72,,,,,,,
2/2/2025 8:30,10,74,72,,,,,,,
2/2/2025 8:45,10,74,72,,,,,,,
2/2/2025 9:00,10,64,121,,,,,,,
2/2/2025 9:15,10,59,121,,,,,,,
2/2/2025 9:30,10,51,121,,,,,,,
2/2/2025 9:45,10,40,121,,,,,,,
2/2/2025 10:00,10,47,155,,,,,,,
2/2/2025 10:15,10,36,155,,,,,,,
2/2/2025 10:30,10,36,155,,,,,,,
2/2/2025 10:45,10,30,155,,,,,,,
2/2/2025 11:00,10,36,167,,,,,,,
2/2/2025 11:15,10,36,167,,,,,,,
2/2/2025 11:30,10,36,167,,,,,,,
2/2/2025 11:45,10,47,167,,,,,,,
2/2/2025 12:00,10,47,167,,,,,,,
2/2/2025 12:15,10,43,167,,,,,,,
2/2/2025 12:30,10,43,167,,,,,,,
2/2/2025 12:45,10,51,167,,,,,,,
2/2/2025 13:00,10,51,167,,,,,,,
2/2/2025 13:15,10,59,167,,,,,,,
2/2/2025 13:30,10,51,167,,,,,,,
2/2/2025 13:45,10,47,167,,,,,,,
2/2/2025 14:00,10,40,155,,,,,,,
2/2/2025 14:15,10,36,155,,,,,,,
2/2/2025 14:30,10,36,155,,,,,,,
2/2/2025 14:45,10,33,155,,,,,,,
2/2/2025 15:00,10,27,121,,,,,,,
2/2/2025 15:15,10,36,121,,,,,,,
2/2/2025 15:30,10,30,121,,,,,,,
2/2/2025 15:45,10,27,121,,,,,,,
2/2/2025 16:00,10,33,73,,,,,,,
2/2/2025 16:15,10,27,73,,,,,,,
2/2/2025 16:30,10,33,73,,,,,,,
2/2/2025 16:45,10,47,73,,,,,,,
2/2/2025 17:00,10,55,19,,,,,,,
2/2/2025 17:15,10,51,19,,,,,,,
2/2/2025 17:30,10,51,19,,,,,,,
2/2/2025 17:45,10,51,19,,,,,,,
2/2/2025 18:00,10,59,0,,,,,,,
2/2/2025 18:15,10,69,0,,,,,,,
2/2/2025 18:30,10,59,0,,,,,,,
2/2/2025 18:45,10,59,0,,,,,,,
2/2/2025 19:00,10,69,0,,,,,,,
2/2/2025 19:15,10,69,0,,,,,,,
2/2/2025 19:30,10,59,0,,,,,,,
2/2/2025 19:45,10,74,0,,,,,,,
2/2/2025 20:00,10,74,0,,,,,,,
2/2/2025 20:15,10,80,0,,,,,,,
2/2/2025 20:30,10,90,0,,,,,,,
2/2/2025 20:45,10,74,0,,,,,,,
2/2/2025 21:00,10,74,0,,,,,,,
2/2/2025 21:15,10,90,0,,,,,,,
2/2/2025 21:30,10,80,0,,,,,,,
2/2/2025 21:45,10,74,0,,,,,,,
2/2/2025 22:00,10,74,0,,,,,,,
2/2/2025 22:15,10,90,0,,,,,,,
2/2/2025 22:30,10,80,0,,,,,,,
2/2/2025 22:45,10,74,0,,,,,,,
2/2/2025 23:00,10,74,0,,,,,,,
2/2/2025 23:15,10,74,0,,,,,,,
2/2/2025 23:30,10,74,0,,,,,,,
2/2/2025 23:45,10,69,0,,,,,,,
2/3/2025 0:00,10,55,0,,,,,,,
2/3/2025 0:15,10,59,0,,,,,,,
2/3/2025 0:30,10,59,0,,,,,,,
2/3/2025 0:45,10,64,0,,,,,,,
2/3/2025 1:00,10,74,0,,,,,,,
2/3/2025 1:15,10,74,0,,,,,,,
2/3/2025 1:30,10,64,0,,,,,,,
2/3/2025 1:45,10,90,0,,,,,,,
2/3/2025 2:00,10,90,0,,,,,,,
2/3/2025 2:15,10,90,0,,,,,,,
2/3/2025 2:30,10,90,0,,,,,,,
2/3/2025 2:45,10,90,0,,,,,,,
2/3/2025 3:00,10,80,0,,,,,,,
2/3/2025 3:15,10,59,0,,,,,,,
2/3/2025 3:30,10,59,0,,,,,,,
2/3/2025 3:45,10,74,0,,,,,,,
2/3/2025 4:00,10,74,0,,,,,,,
2/3/2025 4:15,10,74,0,,,,,,,
2/3/2025 4:30,10,74,0,,,,,,,
2/3/2025 4:45,10,74,0,,,,,,,
2/3/2025 5:00,10,74,0,,,,,,,
2/3/2025 5:15,10,80,0,,,,,,,
2/3/2025 5:30,10,90,0,,,,,,,
2/3/2025 5:45,10,90,0,,,,,,,
2/3/2025 6:00,10,90,0,,,,,,,
2/3/2025 6:15,10,80,0,,,,,,,
2/3/2025 6:30,10,80,0,,,,,,,
2/3/2025 6:45,10,90,0,,,,,,,
2/3/2025 7:00,10,90,18,,,,,,,
2/3/2025 7:15,10,102,18,,,,,,,
2/3/2025 7:30,10,90,18,,,,,,,
2/3/2025 7:45,10,74,18,,,,,,,
2/3/2025 8:00,10,85,68,,,,,,,
2/3/2025 8:15,10,74,68,,,,,,,
2/3/2025 8:30,10,74,68,,,,,,,
2/3/2025 8:45,10,74,68,,,,,,,
2/3/2025 9:00,10,74,120,,,,,,,
2/3/2025 9:15,10,80,120,,,,,,,
2/3/2025 9:30,10,80,120,,,,,,,
2/3/2025 9:45,10,59,120,,,,,,,
2/3/2025 10:00,10,51,150,,,,,,,
2/3/2025 10:15,10,47,150,,,,,,,
2/3/2025 10:30,10,47,150,,,,,,,
2/3/2025 10:45,10,47,150,,,,,,,
2/3/2025 11:00,10,47,160,,,,,,,
2/3/2025 11:15,10,40,160,,,,,,,
2/3/2025 11:30,10,47,160,,,,,,,
2/3/2025 11:45,10,51,160,,,,,,,
2/3/2025 12:00,10,59,167,,,,,,,
2/3/2025 12:15,10,59,167,,,,,,,
2/3/2025 12:30,10,69,167,,,,,,,
2/3/2025 12:45,10,74,167,,,,,,,
2/3/2025 13:00,10,64,166,,,,,,,
2/3/2025 13:15,10,59,166,,,,,,,
2/3/2025 13:30,10,59,166,,,,,,,
2/3/2025 13:45,10,51,166,,,,,,,
2/3/2025 14:00,10,51,141,,,,,,,
2/3/2025 14:15,10,33,141,,,,,,,
2/3/2025 14:30,10,47,141,,,,,,,
2/3/2025 14:45,10,40,141,,,,,,,
2/3/2025 15:00,10,40,107,,,,,,,
2/3/2025 15:15,10,33,107,,,,,,,
2/3/2025 15:30,10,33,107,,,,,,,
2/3/2025 15:45,10,40,107,,,,,,,
2/3/2025 16:00,10,47,63,,,,,,,
2/3/2025 16:15,10,47,63,,,,,,,
2/3/2025 16:30,10,47,63,,,,,,,
2/3/2025 16:45,10,47,63,,,,,,,
2/3/2025 17:00,10,40,16,,,,,,,
2/3/2025 17:15,10,47,16,,,,,,,
2/3/2025 17:30,10,47,16,,,,,,,
2/3/2025 17:45,10,47,16,,,,,,,
2/3/2025 18:00,10,55,0,,,,,,,
2/3/2025 18:15,10,85,0,,,,,,,
2/3/2025 18:30,10,74,0,,,,,,,
2/3/2025 18:45,10,59,0,,,,,,,
2/3/2025 19:00,10,59,0,,,,,,,
2/3/2025 19:15,10,64,0,,,,,,,
2/3/2025 19:30,10,64,0,,,,,,,
2/3/2025 19:45,10,59,0,,,,,,,
2/3/2025 20:00,10,59,0,,,,,,,
2/3/2025 20:15,10,47,0,,,,,,,
2/3/2025 20:30,10,47,0,,,,,,,
2/3/2025 20:45,10,47,0,,,,,,,
2/3/2025 21:00,10,47,0,,,,,,,
2/3/2025 21:15,10,47,0,,,,,,,
2/3/2025 21:30,10,47,0,,,,,,,
2/3/2025 21:45,10,59,0,,,,,,,
2/3/2025 22:00,10,51,0,,,,,,,
2/3/2025 22:15,10,47,0,,,,,,,
2/3/2025 22:30,10,47,0,,,,,,,
2/3/2025 22:45,10,47,0,,,,,,,
2/3/2025 23:00,10,47,0,,,,,,,
2/3/2025 23:15,10,59,0,,,,,,,
2/3/2025 23:30,10,59,0,,,,,,,
2/3/2025 23:45,10,47,0,,,,,,,
2/4/2025 0:00,10,55,0,,,,,,,
2/4/2025 0:15,10,47,0,,,,,,,
2/4/2025 0:30,10,47,0,,,,,,,
2/4/2025 0:45,10,47,0,,,,,,,
2/4/2025 1:00,10,40,0,,,,,,,
2/4/2025 1:15,10,36,0,,,,,,,
2/4/2025 1:30,10,30,0,,,,,,,
2/4/2025 1:45,10,27,0,,,,,,,
2/4/2025 2:00,10,27,0,,,,,,,
2/4/2025 2:15,10,27,0,,,,,,,
2/4/2025 2:30,10,33,0,,,,,,,
2/4/2025 2:45,10,33,0,,,,,,,
2/4/2025 3:00,10,27,0,,,,,,,
2/4/2025 3:15,10,24,0,,,,,,,
2/4/2025 3:30,10,19,0,,,,,,,
2/4/2025 3:45,10,22,0,,,,,,,
2/4/2025 4:00,10,33,0,,,,,,,
2/4/2025 4:15,10,27,0,,,,,,,
2/4/2025 4:30,10,27,0,,,,,,,
2/4/2025 4:45,10,27,0,,,,,,,
2/4/2025 5:00,10,27,0,,,,,,,
2/4/2025 5:15,10,27,0,,,,,,,
2/4/2025 5:30,10,22,0,,,,,,,
2/4/2025 5:45,10,22,0,,,,,,,
2/4/2025 6:00,10,27,0,,,,,,,
2/4/2025 6:15,10,30,0,,,,,,,
2/4/2025 6:30,10,36,0,,,,,,,
2/4/2025 6:45,10,36,0,,,,,,,
2/4/2025 7:00,10,36,16,,,,,,,
2/4/2025 7:15,10,27,16,,,,,,,
2/4/2025 7:30,10,33,16,,,,,,,
2/4/2025 7:45,10,36,16,,,,,,,
2/4/2025 8:00,10,36,60,,,,,,,
2/4/2025 8:15,10,36,60,,,,,,,
2/4/2025 8:30,10,36,60,,,,,,,
2/4/2025 8:45,10,47,60,,,,,,,
2/4/2025 9:00,10,47,118,,,,,,,
2/4/2025 9:15,10,47,118,,,,,,,
2/4/2025 9:30,10,40,118,,,,,,,
2/4/2025 9:45,10,24,118,,,,,,,
2/4/2025 10:00,10,19,153,,,,,,,
2/4/2025 10:15,10,19,153,,,,,,,
2/4/2025 10:30,10,15,153,,,,,,,
2/4/2025 10:45,10,19,153,,,,,,,
2/4/2025 11:00,10,19,167,,,,,,,
2/4/2025 11:15,10,19,167,,,,,,,
2/4/2025 11:30,10,19,167,,,,,,,
2/4/2025 11:45,10,22,167,,,,,,,
2/4/2025 12:00,10,27,167,,,,,,,
2/4/2025 12:15,10,27,167,,,,,,,
2/4/2025 12:30,10,27,167,,,,,,,
2/4/2025 12:45,10,27,167,,,,,,,
2/4/2025 13:00,10,33,167,,,,,,,
2/4/2025 13:15,10,36,167,,,,,,,
2/4/2025 13:30,10,36,167,,,,,,,
2/4/2025 13:45,10,40,167,,,,,,,
2/4/2025 14:00,10,40,148,,,,,,,
2/4/2025 14:15,10,30,148,,,,,,,
2/4/2025 14:30,10,36,148,,,,,,,
2/4/2025 14:45,10,33,148,,,,,,,
2/4/2025 15:00,10,22,111,,,,,,,
2/4/2025 15:15,10,24,111,,,,,,,
2/4/2025 15:30,10,19,111,,,,,,,
2/4/2025 15:45,10,17,111,,,,,,,
2/4/2025 16:00,10,17,60,,,,,,,
2/4/2025 16:15,10,19,60,,,,,,,
2/4/2025 16:30,10,19,60,,,,,,,
2/4/2025 16:45,10,22,60,,,,,,,
2/4/2025 17:00,10,33,15,,,,,,,
2/4/2025 17:15,10,43,15,,,,,,,
2/4/2025 17:30,10,43,15,,,,,,,
2/4/2025 17:45,10,47,15,,,,,,,
2/4/2025 18:00,10,65,0,,,,,,,
2/4/2025 18:15,10,74,0,,,,,,,
2/4/2025 18:30,10,74,0,,,,,,,
2/4/2025 18:45,10,74,0,,,,,,,
2/4/2025 19:00,10,74,0,,,,,,,
2/4/2025 19:15,10,74,0,,,,,,,
2/4/2025 19:30,10,74,0,,,,,,,
2/4/2025 19:45,10,74,0,,,,,,,
2/4/2025 20:00,10,74,0,,,,,,,
2/4/2025 20:15,10,90,0,,,,,,,
2/4/2025 20:30,10,90,0,,,,,,,
2/4/2025 20:45,10,80,0,,,,,,,
2/4/2025 21:00,10,90,0,,,,,,,
2/4/2025 21:15,10,90,0,,,,,,,
2/4/2025 21:30,10,90,0,,,,,,,
2/4/2025 21:45,10,90,0,,,,,,,
2/4/2025 22:00,10,80,0,,,,,,,
2/4/2025 22:15,10,74,0,,,,,,,
2/4/2025 22:30,10,74,0,,,,,,,
2/4/2025 22:45,10,64,0,,,,,,,
2/4/2025 23:00,10,74,0,,,,,,,
2/4/2025 23:15,10,69,0,,,,,,,
2/4/2025 23:30,10,59,0,,,,,,,
2/4/2025 23:45,10,47,0,,,,,,,
2/5/2025 0:00,10,56,0,,,,,,,
2/5/2025 0:15,10,51,0,,,,,,,
2/5/2025 0:30,10,59,0,,,,,,,
2/5/2025 0:45,10,59,0,,,,,,,
2/5/2025 1:00,10,59,0,,,,,,,
2/5/2025 1:15,10,59,0,,,,,,,
2/5/2025 1:30,10,69,0,,,,,,,
2/5/2025 1:45,10,51,0,,,,,,,
2/5/2025 2:00,10,59,0,,,,,,,
2/5/2025 2:15,10,59,0,,,,,,,
2/5/2025 2:30,10,59,0,,,,,,,
2/5/2025 2:45,10,59,0,,,,,,,
2/5/2025 3:00,10,69,0,,,,,,,
2/5/2025 3:15,10,74,0,,,,,,,
2/5/2025 3:30,10,74,0,,,,,,,
2/5/2025 3:45,10,64,0,,,,,,,
2/5/2025 4:00,10,64,0,,,,,,,
2/5/2025 4:15,10,64,0,,,,,,,
2/5/2025 4:30,10,64,0,,,,,,,
2/5/2025 4:45,10,74,0,,,,,,,
2/5/2025 5:00,10,85,0,,,,,,,
2/5/2025 5:15,10,80,0,,,,,,,
2/5/2025 5:30,10,80,0,,,,,,,
2/5/2025 5:45,10,74,0,,,,,,,
2/5/2025 6:00,10,85,0,,,,,,,
2/5/2025 6:15,10,90,0,,,,,,,
2/5/2025 6:30,10,90,0,,,,,,,
2/5/2025 6:45,10,90,0,,,,,,,
2/5/2025 7:00,10,90,18,,,,,,,
2/5/2025 7:15,10,90,18,,,,,,,
2/5/2025 7:30,10,102,18,,,,,,,
2/5/2025 7:45,10,90,18,,,,,,,
2/5/2025 8:00,10,90,72,,,,,,,
2/5/2025 8:15,10,85,72,,,,,,,
2/5/2025 8:30,10,64,72,,,,,,,
2/5/2025 8:45,10,59,72,,,,,,,
2/5/2025 9:00,10,59,120,,,,,,,
2/5/2025 9:15,10,55,120,,,,,,,
2/5/2025 9:30,10,47,120,,,,,,,
2/5/2025 9:45,10,33,120,,,,,,,
2/5/2025 10:00,10,22,150,,,,,,,
2/5/2025 10:15,10,24,150,,,,,,,
2/5/2025 10:30,10,24,150,,,,,,,
2/5/2025 10:45,10,19,150,,,,,,,
